Year,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value,ICD10 Code_fat,ICD10 Diagnosis_fat,Diagnosis Type_fat,Metric_fat,Sex_fat,Value_fat,Method,Sex_smk,16 and Over,16-24,25-34,35-49,50-59,60 and Over
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,23565.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,23565.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,23565.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,23593.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,23593.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,23593.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,65128.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,65128.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,65128.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2511.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2511.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2511.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,40374.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,40374.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,40374.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,6456.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,6456.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,6456.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,374.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,374.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,374.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2340.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2340.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2340.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,80300.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,80300.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,80300.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,37000.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,37000.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,37000.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,22100.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,22100.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,22100.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,20100.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,20100.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,20100.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1200.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1200.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1200.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,22900.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,22900.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,22900.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1200.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1200.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1200.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,500.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,500.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,500.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,4100.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,4100.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,4100.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,100.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,100.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,100.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1600.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1600.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1600.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,800.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,800.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,800.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,800.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,800.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,800.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1600.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1600.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1600.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2900.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2900.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2900.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,400.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,400.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,400.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1000.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1000.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1000.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,16700.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,16700.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,16700.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,4400.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,4400.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,4400.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3200.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3200.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3200.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,9100.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,9100.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,9100.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,400.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,400.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,400.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3300.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3300.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3300.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3900.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3900.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3900.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,100.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,100.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,100.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1200.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1200.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1200.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,215789.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,215789.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,215789.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,127958.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,127958.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,127958.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,69085.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,69085.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,69085.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,29342.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,29342.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,29342.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,71562.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,71562.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,71562.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,11153.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,11153.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,11153.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,15736.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,15736.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,15736.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1207.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1207.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1207.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,480.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,480.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,480.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,4180.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,4180.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,4180.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2797.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2797.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2797.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2034.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2034.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2034.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2519.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2519.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,2519.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3213.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3213.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3213.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3733.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3733.0,,,21.0,22.0,28.0,25.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,3733.0,,,20.0,24.0,25.0,23.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1234.0,,,20.0,23.0,26.0,24.0,20.0,13.0
2010.0,,,,,,,,,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,,,,,,,,,,,,1234.0,,,21.0,22.0,28.0,25.0,20.0,13.0
